SELECTED_PRIORITY_ROW	arki0016	7993	37208	878890	835803	835803	47535	0.007019
SELECTED_PRIORITY_ROW	st_glmp_ss2	18	48	121	121	121	45	0.000017
SELECTED_PRIORITY_ROW	rsyn0810m02hfsg	2670	6964	36862	34753	34753	8593	0.001404
SELECTED_PRIORITY_ROW	pointpack06	55	276	1497	1497	1497	241	0.000047
SELECTED_PRIORITY_ROW	syn40m04hfsg	6328	16896	76232	73685	73685	18919	0.002966
SELECTED_PRIORITY_ROW	clay0304m	258	840	2742	2742	2742	798	0.000128
SELECTED_PRIORITY_ROW	pooling_foulds5pq	1218	8300	159641	159641	159641	9583	0.001121
SELECTED_PRIORITY_ROW	clay0305hfsg	1000	2910	12260	11240	11240	3160	0.000459
SELECTED_PRIORITY_ROW	st_test8	64	232	2343	1964	1964	316	0.000050
SELECTED_PRIORITY_ROW	gams05	17364	252910	6179750712	3259322396	3259322396	3290984	0.000000
SELECTED_PRIORITY_ROW	sporttournament08	31	156	862	862	862	154	0.000034
SELECTED_PRIORITY_ROW	powerflow0030p	1121	4194	24944	23642	23642	4378	0.000681
SELECTED_PRIORITY_ROW	popdynm200	22407	105584	2567878	2436690	2436150	185112	0.040030
SELECTED_PRIORITY_ROW	mpbp_35	11120	40790	3037207	976558	976558	63274	0.008833
SELECTED_PRIORITY_ROW	syn30m02m	1492	3936	13752	13455	13455	4221	0.000768
SELECTED_PRIORITY_ROW	wastewater13m1	481	3252	60135	60068	60068	3560	0.000417
SELECTED_PRIORITY_ROW	syn40hfsg	1022	2624	8432	8155	8155	2807	0.000478
SELECTED_PRIORITY_ROW	sep1	69	206	1097	1047	1047	249	0.000051
SELECTED_PRIORITY_ROW	syn30m03m	2508	6804	26806	26552	26552	7404	0.001211
SELECTED_PRIORITY_ROW	st_qpc-m3a	30	304	2330	1574	1574	182	0.000033
SELECTED_PRIORITY_ROW	crudeoil_pooling_ct3	2644	11426	1381490	866223	866223	26611	0.003655
